"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"Studienteilnahme";"Trust_Car_1";"Trust_Car_2";"Trust_Car_3";"car_check";"Manip_Check_1";"Manip_Check_2";"Manip_Check_3";"car_comp1";"car_comp2";"car_comp3";"car_comp4";"car_comp5";"car_consc1";"car_consc2";"car_consc3";"car_consc4";"car_consc5";"car_consc6";"driv_comp1";"driv_comp2";"driv_comp3";"driv_comp4";"driv_comp5";"driv_consc1";"driv_consc2";"driv_consc3";"driv_consc4";"Resp_Bic";"Resp_Car";"Resp_Driver";"Resp_Producer";"Sex";"Age";"Car_Owner";"km_year";"Education";"Occupation";"Occupation_Sonst";"Income";"Quality_1";"Quality_2";"Quality_3";"Quality_4";"Quality_5";"Quality_6";"ext_host";"ip_addr";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail"
"507";"0";"0";"31";"3878440";"-77";"562";"5";"1";"3";"4";"6";"10";"7";"6";"1";"5";"2";"4";"3";"5";"5";"5";"5";"5";"6";"6";"4";"3";"3";"3";"3";"5";"5";"4";"5";"1";"7";"7";"7";"2";"60";"1";"15000";"3";"3";"-99";"2";"6";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Android 8.0.0; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"92460fbf4eecb00a297faf162ecba15c";"1";"0";"1573651444";"2019-11-13 13:24:04";"2019-11-13 13:33:26";"0000-00-00 00:00:00"
"508";"0";"0";"31";"3878440";"-77";"727";"1";"1";"3";"5";"5";"5";"4";"5";"2";"5";"5";"5";"6";"6";"5";"4";"3";"2";"2";"4";"4";"4";"5";"4";"4";"3";"2";"4";"4";"2";"5";"6";"5";"2";"49";"1";"15000";"3";"6";"-99";"2";"6";"2";"6";"5";"1";"6";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G800F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"0";"0";"-77";"-77";"050c0ad189edff749da7facaef613973";"1";"0";"1573652994";"2019-11-13 13:49:54";"2019-11-13 14:02:01";"0000-00-00 00:00:00"
"509";"0";"0";"31";"3878440";"-77";"492";"6";"1";"5";"1";"1";"11";"1";"1";"4";"5";"4";"3";"3";"3";"5";"5";"5";"5";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"1";"6";"7";"1";"1";"60";"1";"15000";"2";"2";"-99";"2";"5";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G800F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"0";"0";"-77";"-77";"d7402fc7a6241624ab8a558f2bad96a3";"1";"0";"1573668570";"2019-11-13 18:09:30";"2019-11-13 18:17:42";"0000-00-00 00:00:00"
"510";"0";"0";"31";"3878440";"-77";"579";"1";"1";"1";"7";"7";"10";"1";"7";"1";"5";"5";"4";"4";"5";"5";"5";"5";"5";"1";"1";"5";"5";"5";"5";"5";"4";"4";"4";"4";"1";"7";"7";"7";"1";"34";"1";"20000";"5";"7";"-99";"4";"6";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"69ded619d9aa4bd0ede708a072fbc1fe";"1";"0";"1573674465";"2019-11-13 19:47:45";"2019-11-13 19:57:24";"0000-00-00 00:00:00"
"511";"0";"0";"31";"3878440";"-77";"1003";"5";"1";"4";"7";"5";"10";"1";"7";"2";"6";"5";"7";"5";"4";"7";"7";"4";"7";"7";"5";"1";"2";"3";"2";"2";"5";"4";"7";"4";"1";"7";"1";"7";"1";"65";"1";"30000";"5";"8";"Uni Abschluss ";"5";"7";"1";"7";"6";"1";"7";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878439,3878439,3878439,3878439,3878440";"0";"1";"0";"-77";"-77";"a4812027df9a7fbb277a039457b83b95";"1";"0";"1573675474";"2019-11-13 20:04:34";"2019-11-13 20:21:17";"0000-00-00 00:00:00"
"512";"0";"0";"31";"3878440";"-77";"633";"4";"1";"3";"6";"4";"10";"1";"7";"1";"3";"3";"3";"3";"3";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"1";"5";"1";"1";"4";"4";"4";"4";"2";"43";"1";"15000";"5";"7";"-99";"5";"6";"2";"6";"7";"1";"6";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"0";"1";"0";"-77";"-77";"15efe4fcd0da2a5e115c493b7c11016d";"1";"0";"1573748018";"2019-11-14 16:13:38";"2019-11-14 16:24:11";"0000-00-00 00:00:00"
"513";"0";"0";"31";"3878440";"-77";"268";"2";"1";"5";"6";"5";"10";"6";"2";"1";"3";"2";"3";"2";"2";"5";"5";"5";"5";"6";"6";"2";"2";"3";"2";"2";"5";"5";"5";"5";"1";"2";"2";"5";"1";"69";"1";"35000";"3";"2";"-99";"3";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0";"https://deref-web-02.de/mail/client/8CEyKpxvNok/dereferrer/?redirectUrl=https%3A%2F%2Fww2.unipark.de%2Fuc%2Fcarfac1%2F";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"57d07111d2563d44a27e711612e1f15b";"1";"0";"1573913777";"2019-11-16 14:16:17";"2019-11-16 14:20:45";"0000-00-00 00:00:00"
"514";"0";"0";"31";"3878440";"-77";"487";"3";"1";"5";"5";"4";"8";"1";"2";"6";"5";"5";"5";"6";"5";"2";"1";"2";"2";"2";"2";"5";"6";"5";"6";"5";"2";"1";"2";"2";"1";"5";"2";"5";"2";"67";"1";"10000";"2";"2";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0";"https://deref-web-02.de/mail/client/8CEyKpxvNok/dereferrer/?redirectUrl=https%3A%2F%2Fww2.unipark.de%2Fuc%2Fcarfac1%2F";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"0bcf4d257f422de4435cfd5b2c7c0f9f";"1";"0";"1573914124";"2019-11-16 14:22:04";"2019-11-16 14:30:11";"0000-00-00 00:00:00"
"515";"0";"0";"31";"3878440";"-77";"246";"6";"1";"5";"6";"5";"11";"1";"2";"6";"6";"5";"5";"6";"5";"2";"2";"1";"1";"1";"1";"5";"5";"5";"6";"5";"2";"2";"1";"1";"1";"5";"2";"6";"2";"68";"1";"5000";"3";"2";"-99";"2";"7";"1";"7";"7";"1";"7";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:70.0) Gecko/20100101 Firefox/70.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"f6e084ec68ad93124572f10c379a14e9";"1";"0";"1573975494";"2019-11-17 07:24:54";"2019-11-17 07:29:00";"0000-00-00 00:00:00"
"519";"0";"0";"31";"3878440";"-77";"387";"5";"1";"1";"3";"1";"7";"2";"4";"3";"4";"5";"5";"5";"4";"2";"2";"2";"4";"4";"4";"5";"6";"6";"6";"6";"4";"4";"3";"3";"1";"7";"4";"7";"2";"41";"1";"10000";"5";"7";"-99";"3";"6";"4";"6";"7";"1";"6";"-99";"-99";"Mozilla/5.0 (Android 8.0.0; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"3878430,3878432,3878435,3878436,3878437,3878438,3878439,3878440";"1";"1";"0";"-77";"-77";"a6217a741a1a3f56491ed15f6b5a9d8f";"1";"0";"1574622834";"2019-11-24 19:13:54";"2019-11-24 19:20:21";"0000-00-00 00:00:00"
